GOOGLE_REVIEWS ID,Business Rating,Business Reviews,Source URL,Business Name,Author Name,Local Guide,Review Text,Review Rating,Review Date,Author URL,Topic Keywords,Topics
185,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Dkbluemax  K,Local Guide,i always love this store. ever since i was a kid of 5 years old i have been a fan of ctc. the original brantford location i remember was the salvation army building between colborne and dalhousie at clarence.,5 stars,11 months ago,https://www.google.com/maps/contrib/112600956722805966434/reviews?hl=en-CA,"[store, brantford, location]",[1]
186,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Brock  Redfern,Local Guide,went in on a saturday for a 2pm appointment to have a tire patched. they had 1 person working the service desk and i had to wait in line for 20+ minutes. i thought this might have been a one off but then when my car was finished i had to …,1 star,a year ago,https://www.google.com/maps/contrib/113553684358239815629/reviews?hl=en-CA,"[tire, service, desk, minutes]","[3, 4]"
187,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Aseem  Mahajan,"","if i could give this place a -5 i seriously would! when there are plenty of options out there for consumers to shop, one would think that exceptional customer service would be something they would want to provide to retain that customer for …",1 star,a year ago,https://www.google.com/maps/contrib/104523330664766124562/reviews?hl=en-CA,"[place, shop, customer, service, customer]",[3]
188,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Vince  Ferraccioli,Local Guide,better than the paris store more organized,4 stars,8 months ago,https://www.google.com/maps/contrib/108271310547084568155/reviews?hl=en-CA,[store],[1]
189,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",C.J.  Dean,"",terrible customer service as per usual.,1 star,4 months ago,https://www.google.com/maps/contrib/116135521658915384303/reviews?hl=en-CA,"[terrible, customer, service]",[3]
190,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Richard  Robillard,"","usually in stock, priced well. triangle rewards help save as well.",4 stars,8 months ago,https://www.google.com/maps/contrib/118211687597017768744/reviews?hl=en-CA,[stock],[1]
191,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Brenda  Tremblay,"",the staff in the garden centre were very helpful and quite knowlegable. found everything i was looking for.,5 stars,11 months ago,https://www.google.com/maps/contrib/102776292737205847723/reviews?hl=en-CA,"[staff, helpful, found]","[2, 4]"
192,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",joanne.  Dubeau  lerno,Local Guide,has everything you need ...,5 stars,3 months ago,https://www.google.com/maps/contrib/117698420471648372814/reviews?hl=en-CA,[],[]
193,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Tamara  Grills,"",i have been standing in line for customer service for 30 minutes. one person has been helped. staff standing all over doing nothing. this is a joke.,1 star,10 months ago,https://www.google.com/maps/contrib/102415810539057825264/reviews?hl=en-CA,"[customer, service, minutes, staff]","[3, 2]"
194,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Steven  Park,"","nice, big, well-stocked store.",4 stars,8 months ago,https://www.google.com/maps/contrib/100197498566244492794/reviews?hl=en-CA,[store],[1]
195,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Ken  Lee,"",great canadian tire.,4 stars,a month ago,https://www.google.com/maps/contrib/110335518696351982127/reviews?hl=en-CA,"[great, canadian, tire]","[4, 3]"
196,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Lorraine  Peters,Local Guide,great place for battery for lawn mower,5 stars,8 months ago,https://www.google.com/maps/contrib/100487655652507423568/reviews?hl=en-CA,"[great, place]",[3]
197,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Korey  Graham,"","i brought my car in for a simple job - change out my tires for new ones. not only did they completely strip the lug nuts and then charge me for new ones, they told me the job wouldn't be ready by the end of friday (over 48 hours at this …",1 star,a year ago,https://www.google.com/maps/contrib/104262382316820149011/reviews?hl=en-CA,"[tires, told]",[]
198,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",JFC,Local Guide,bought a bike in the summer returning it immediately the next day. found one brantford store does not accept bike returns despite corporate policy they do. shift manager was very rude as to be expected at this store. i called corporate …,1 star,a year ago,https://www.google.com/maps/contrib/114193006496770926374/reviews?hl=en-CA,"[bought, found, brantford, store, manager, rude, store]",[1]
199,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Jerry  Spooner,"","this is the worst customer service i have ever received in my life. i just left there after being totally disrespected by the auto service manager. he has no customer service qualities whatsoever. i was challenging a cost on my bill, he …",1 star,a year ago,https://www.google.com/maps/contrib/104794850382812642904/reviews?hl=en-CA,"[worst, customer, service, auto, service, manager, customer, service]","[3, 1]"
200,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",justan  ordinaryperson,"",one cashier with a huge lineup. asked her to call for more help. she says it'll have to be her manager. the 8-10 people behind me didn't care who was operating the cash register. no one came. got home and the product i bought didn't work. dreading going back already.,1 star,a year ago,https://www.google.com/maps/contrib/108294996228199055467/reviews?hl=en-CA,"[asked, manager, people, product, bought, work, back]","[1, 2]"
201,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Craig  Robillard,Local Guide,love the store. i go here a few times a month just to buy fishing tackle. they have a good selection. they bring in alot of new products often. prices are fair.,5 stars,a year ago,https://www.google.com/maps/contrib/114384993623471179328/reviews?hl=en-CA,"[store, good, selection, products, prices]","[1, 4]"
202,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Clealand  Berwick,"",this particular canadian tire has the worst customer service i have ever encountered and i avoid buying there unless no other ctc stores have the product i need. i watched as a lady tried to return a childs bike that they had assembled and …,1 star,a year ago,https://www.google.com/maps/contrib/114458710168697758284/reviews?hl=en-CA,"[canadian, tire, worst, customer, service, stores, product, return]","[3, 4, 1]"
203,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Dan  EMSLEY,"",had to ask 3 times for help in automotive nobody wanted to help me not there department they went to page others wait 30-40 mins..... they had only 1 of the 3 things in stock that i wanted .... a wasted of an hour of my time. ..... not great😡😠,1 star,a year ago,https://www.google.com/maps/contrib/100986255423070568013/reviews?hl=en-CA,"[automotive, department, things, stock, time]","[1, 2]"
204,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Greg  Linklater,Local Guide,last resort shopping,1 star,5 months ago,https://www.google.com/maps/contrib/107583769341131000132/reviews?hl=en-CA,[],[]
205,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Matt  Curly,"",great place to shop and i have never had a issue with their staff members,4 stars,a year ago,https://www.google.com/maps/contrib/112243912612917360129/reviews?hl=en-CA,"[great, place, shop, staff]","[3, 2]"
206,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",poopcola  light,Local Guide,i like the place,5 stars,a month ago,https://www.google.com/maps/contrib/106699919423780892711/reviews?hl=en-CA,[place],[3]
207,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Leo  Bailey,Local Guide,not enough cashiers,2 stars,2 weeks ago,https://www.google.com/maps/contrib/110221532692394172823/reviews?hl=en-CA,[],[]
208,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",bigpaulie34,Local Guide,"always try to stay with canadian stores when purchasing stuff. canadian tire always lacks that customer service, hard to find things with way too many sale bins",3 stars,9 months ago,https://www.google.com/maps/contrib/108977091542140988562/reviews?hl=en-CA,"[canadian, stores, canadian, tire, customer, service, hard, find, things, sale]","[4, 3, 2]"
209,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Trevor  Enos,"","big enough to have what you want, but small enough to get in and out quickly.",5 stars,a year ago,https://www.google.com/maps/contrib/100901077077952749811/reviews?hl=en-CA,[],[]
210,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Anna  Reko,"",very good choice.,5 stars,5 months ago,https://www.google.com/maps/contrib/106411515234154192236/reviews?hl=en-CA,[good],[4]
211,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Jacques  Labranche,Local Guide,love shopping there.,5 stars,7 months ago,https://www.google.com/maps/contrib/104745586026403841941/reviews?hl=en-CA,[],[]
212,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",keith  macdougall,Local Guide,"some of the worst cashiers i've ever seen... slow., and out to lunch.... with help like this canadian tire is doomed to fail.",1 star,11 months ago,https://www.google.com/maps/contrib/115321160525195708447/reviews?hl=en-CA,"[worst, canadian, tire]",[4]
213,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",jynxme1230,Local Guide,"hard to tell the prices on a lot of things, as only a few are marked, especially season clearance items",4 stars,8 months ago,https://www.google.com/maps/contrib/115081689200068404259/reviews?hl=en-CA,"[hard, prices, things, items]",[2]
214,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",James  Nupoort,"",bought winter tires. figured what the heck might as well get them put on there and save time. easy rubber swap n balance shouldnt take too long. seeing i can do one tire in my driveway in about 20-25 mins with hand tools. i even setup an …,1 star,a year ago,https://www.google.com/maps/contrib/109758012919052173967/reviews?hl=en-CA,"[bought, tires, time, tire]","[4, 2]"
215,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Hovsep  Tavitian,Local Guide,"such a terrible customer service... if i could, i would've given them 0 stars. i asked the sports desk about an item and the kid working there literally rolled his eyes and asked seriously? and loudly! i apologized and told him sorry if …",1 star,a year ago,https://www.google.com/maps/contrib/105681076454780632618/reviews?hl=en-CA,"[terrible, customer, service, asked, desk, item, asked, told]","[3, 2]"
216,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Shawn  Walton,Local Guide,"always have a good time shopping here. prices are fair, staff is helpful, and products are good quality - generally speaking. i don't like when they have people trying to get you signed up for their credit card as you walk in the door, but other than that i much prefer this to walmart for most items.",4 stars,a year ago,https://www.google.com/maps/contrib/115418021424585240229/reviews?hl=en-CA,"[good, time, prices, staff, helpful, products, good, people, items]","[4, 2]"
217,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Alexander  Dzikiewicz,Local Guide,staff at the auto counter waa incredible,4 stars,10 months ago,https://www.google.com/maps/contrib/117286449828637417640/reviews?hl=en-CA,"[staff, auto]","[2, 1]"
218,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Adrian  Zacharski,"",went to purchase bbq. model on sale sold out and has been for weeks. good personal service as young lady informed me that they were out of stock. she was apologetic and provided a rain check. can tire should not advertise stuff that is already on back order.,1 star,a year ago,https://www.google.com/maps/contrib/106725643034738320179/reviews?hl=en-CA,"[sale, good, service, stock, check, tire, back]","[4, 3, 1]"
219,3.3,703 reviews,"https://www.google.ca/maps/place/Canadian+Tire/@43.1718328,-80.2474798,17z/data=!3m1!4b1!4m10!1m2!2m1!1scanadian+tire!3m6!1s0x882c65baad6f5e09:0x2b32377dd4265875!8m2!3d43.1718289!4d-80.2452911!9m1!1b1","Canadian Tire - Brantford, ON",Bill  Robb,Local Guide,everything you want at a descent price.,5 stars,5 months ago,https://www.google.com/maps/contrib/102416263075915823557/reviews?hl=en-CA,[price],[1]
